art,gbif_id,datum,lat,lon,unsicherheit_m,ort
steinpilz,4440808400,2022-10-03,51.54128,9.9158,11002.0,
steinpilz,5014636614,2022-10-05,53.32055,10.29247,250.0,"Radbruch, Froschteiche"
steinpilz,5014767089,2022-10-23,52.25471,9.56703,250.0,Deister Ostseite
steinpilz,5017774479,2022-10-18,53.45808,11.24365,250.0,Viezer Heide (TÜP) und umgebender Wald
steinpilz,5022876631,2022-10-08,52.53689,9.70311,250.0,Henjeskamp
steinpilz,5023383626,2022-10-06,51.77705,10.6307,250.0,Elbingerode im Harz
steinpilz,5026847514,2022-10-11,52.1297,9.84593,250.0,Hildesheimer Wald: Nord
steinpilz,5027807013,2022-10-12,52.30872,10.61146,250.0,Braunschweig Nord-Ost
steinpilz,4159961254,2022-11-01,51.63569,9.47457,,KS Kassel (Landkreis)
steinpilz,5013357586,2022-11-06,52.27016,11.05052,250.0,Lappwald bei Walbeck
steinpilz,5019060368,2021-02-06,51.67367,10.95698,250.0,TK25 Blatt 4331/2 - Harz / Allrode
steinpilz,5017601453,2021-08-23,53.32821,11.48344,250.0,Schlosspark Ludwigslust
steinpilz,3355272912,2021-09-04,52.71533,10.47261,19.0,
steinpilz,3355723445,2021-09-08,52.30403,10.32776,1648.0,
steinpilz,4458344039,2021-09-12,51.60728,11.28921,26164.0,
steinpilz,4516219071,2021-09-13,51.727,11.21377,26164.0,
steinpilz,5017205828,2021-09-03,53.16782,9.94567,250.0,Wilseder Berg u. umgebende Heideflächen
steinpilz,5017658387,2021-09-11,52.44976,9.14762,250.0,Klosterwald Loccum
steinpilz,5017985258,2021-09-04,52.49511,9.38095,250.0,Steinhuder Meer (Ostufer)
steinpilz,5021825210,2021-09-04,51.5126,9.64108,250.0,Bramwald - Nördlicher Teil (ohne NSG Totenberg)
steinpilz,5022303049,2021-09-03,52.17211,9.4075,250.0,Süntel: Süd
steinpilz,5025480303,2021-09-04,53.17349,9.87379,250.0,TK25 Blatt 2825/1 - Lüneburger Heide
steinpilz,5176822319,2021-09-04,53.12958,10.08033,3.0,
steinpilz,6423746673,2021-09-05,51.54643,9.67795,6.0,GÖ Göttingen (Landkreis) oud
steinpilz,6424094362,2021-09-09,51.98842,10.47318,16.0,GS Goslar (Landkreis)
steinpilz,6424533680,2021-09-03,51.74083,10.37028,,Osterode am Harz (ehem. Landkreis)
steinpilz,3399264082,2021-10-24,52.30892,10.47743,73.0,
steinpilz,4516185708,2021-10-02,52.59151,11.29693,4.0,
steinpilz,5018064024,2021-10-26,53.21441,11.02607,250.0,Stixer Wanderdüne
steinpilz,5024391976,2021-10-16,52.77644,10.26827,250.0,"Aschauteiche, nördlich"
steinpilz,5867779532,2021-10-29,52.38417,10.71512,90.0,
steinpilz,6424232427,2021-10-10,53.28872,10.69688,5.0,LG Lüneburg (Landkreis)
steinpilz,3415798758,2021-11-18,52.2832,10.47427,146.0,
steinpilz,3456160871,2021-12-13,52.2825,10.4731,257.0,
steinpilz,3723601798,2020-05-23,52.26963,10.72381,25.0,LSG Roter Berg mit Lenebruch
steinpilz,2826278438,2020-07-28,52.86361,9.68995,5.0,
steinpilz,5018222759,2020-07-11,51.75057,9.82375,250.0,Höhenzug Ahlsburg
steinpilz,5026527699,2020-08-28,51.66563,11.17164,250.0,4. Hammer
steinpilz,2864737871,2020-09-13,51.81692,10.57918,17.0,
steinpilz,2864803748,2020-09-13,51.83881,10.58106,9.0,
steinpilz,2864811923,2020-09-13,51.81759,10.57914,11.0,
steinpilz,2868318731,2020-09-17,52.6374,10.58077,20.0,
steinpilz,2980998525,2020-09-15,51.6965,10.66776,4.0,
steinpilz,3031663021,2020-09-12,53.21518,9.90823,100.0,
steinpilz,4855126915,2020-09-12,51.80773,10.27271,61.0,
steinpilz,5016448591,2020-09-21,51.77365,10.37374,250.0,TK25 Blatt 4228/1 - Harz / Buntenbock / Riefensbeek
steinpilz,5018122704,2020-09-08,51.67549,10.95922,250.0,Krugberg Allrode
steinpilz,5019428576,2020-09-13,51.7536,9.50798,250.0,Neuhaus
steinpilz,5021239907,2020-09-19,52.44976,9.14762,250.0,Klosterwald Loccum
steinpilz,5022737496,2020-09-28,51.67367,10.95698,250.0,TK25 Blatt 4331/2 - Harz / Allrode
steinpilz,5023096740,2020-09-20,51.77365,10.37374,250.0,TK25 Blatt 4228/1 - Harz / Buntenbock / Riefensbeek
steinpilz,5025286846,2020-09-06,51.78153,10.26843,25.0,TK25 Blatt 4127/2 - Harz / Lautenthal
steinpilz,4057916687,2020-10-31,53.27604,10.71254,,Elbe - Bleckede
steinpilz,5012636286,2020-10-22,51.56233,9.54099,250.0,TK25 Blatt 4424/1 - Adelebsen / Offensen
steinpilz,5016034930,2020-10-31,53.27604,10.71254,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
steinpilz,5016854671,2020-10-06,52.4977,9.34668,250.0,Steinhuder Meer Nordufer bei der Alten Moorhütte
steinpilz,5021050612,2020-10-14,51.67367,10.95698,250.0,TK25 Blatt 4331/2 - Harz / Allrode
steinpilz,5021161202,2020-10-15,51.67367,10.95698,250.0,TK25 Blatt 4331/2 - Harz / Allrode
steinpilz,5023044981,2020-10-21,52.44976,9.14762,250.0,Klosterwald Loccum
steinpilz,5024545529,2020-10-15,51.76471,10.73403,250.0,Zwischen Drei Annen Hohne und Neuehütte
steinpilz,5028040257,2020-10-03,51.77208,10.42649,25.0,TK25 Blatt 4228/2 - Harz / Altenau (Süd)
steinpilz,5028196466,2020-10-22,51.76471,10.73403,250.0,Zwischen Drei Annen Hohne und Neuehütte
steinpilz,2981052191,2020-11-05,51.88078,9.3375,26132.0,
steinpilz,2984491788,2020-11-09,51.7699,11.26623,26164.0,
steinpilz,2988307096,2020-11-15,52.50968,9.68721,15.0,
steinpilz,4596854767,2020-11-30,51.65937,9.51304,2869.0,
steinpilz,5013474116,2020-11-05,52.98749,10.2512,250.0,Lintzel Blauer Waldpfad
steinpilz,5022777923,2020-11-10,52.99537,10.56876,25.0,ESK Oldenstadt-Ripdorf-Hafen Bahnbrücke - UE
steinpilz,5024104748,2020-11-07,51.56012,9.90161,250.0,Reinhausen (Gleichen)
steinpilz,6424464504,2020-11-07,51.83802,10.54376,8.0,GS Goslar (Landkreis)
steinpilz,2999106960,2020-12-05,51.96143,10.57586,958.0,
steinpilz,2999166144,2020-12-05,51.96316,10.56943,12.0,
steinpilz,2397599002,2019-08-28,52.84955,10.54309,9.0,
steinpilz,5024536952,2019-09-28,52.00149,9.65973,250.0,Bruchsee: Wallensen-Duingen
steinpilz,5028049651,2019-09-27,52.13075,9.62505,250.0,Osterwald
steinpilz,2445070609,2019-10-19,52.19727,10.75017,17.0,
steinpilz,2445077925,2019-10-19,52.19788,10.74853,15.0,
steinpilz,2465346520,2019-10-31,51.86562,10.58451,24.0,
steinpilz,2802618482,2019-10-01,51.6207,9.44068,26164.0,
steinpilz,2802941478,2019-10-01,51.77055,9.44762,26164.0,
steinpilz,4091642318,2019-10-15,52.69638,11.45719,24.0,
steinpilz,4410771368,2019-10-25,52.12513,10.15369,,HI LSG Vorholzer Bergland
steinpilz,4410784221,2019-10-25,52.1249,10.15387,,HI LSG Vorholzer Bergland
steinpilz,4519074361,2019-10-15,52.69633,11.45722,8.0,
steinpilz,5012955192,2019-10-13,52.77403,9.73011,250.0,Ostenholz - Osterheide
steinpilz,5013154022,2019-10-31,51.87365,10.6237,250.0,TK25 Blatt 4129/2 - Harz / Bad Harzburg (Ost)
steinpilz,5013254983,2019-10-18,53.1897,10.89264,25.0,TK25 Blatt 2831/1 - Lüneburger Heide / Ventschau
steinpilz,5015201115,2019-10-27,51.81221,9.64423,250.0,MTB 4123/4/4 Waldgebiet Solling
steinpilz,5019316809,2019-10-25,52.25471,9.56703,250.0,Deister Ostseite
steinpilz,5023558260,2019-10-05,52.94905,10.56765,250.0,Uelzen Hambrocker Runde
steinpilz,5025814840,2019-10-19,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
steinpilz,5026380461,2019-10-29,52.39751,9.68988,250.0,"diekholzen,hildesheimer wald"
steinpilz,5026411736,2019-10-03,53.1368,10.79263,250.0,Kellerberg - Göhrde
steinpilz,5026428910,2019-10-13,51.56012,9.90161,250.0,Reinhausen (Gleichen)
steinpilz,5028022858,2019-10-22,52.00962,9.91061,25.0,TK25 Blatt 4024/4 - Delligsen / Kaierde
steinpilz,6321025484,2019-10-14,52.47101,11.67243,14.0,
steinpilz,6412321656,2019-10-13,53.34594,10.1254,32.0,LSG Buchwedel und Umgebung
steinpilz,5022690524,2018-10-12,52.1396,9.34044,250.0,Weserbergland bei Hameln
steinpilz,3995327461,2017-08-20,52.09909,9.87613,25.0,Hildesheimer Wald - N2000
steinpilz,1668877139,2017-09-25,51.63929,10.39024,5.0,
steinpilz,1668878120,2017-09-30,52.15708,10.73636,26100.0,
steinpilz,5015057860,2017-09-22,52.9083,10.38201,250.0,Bahnsen Hochspannungstrasse Heideflächen
steinpilz,5020509340,2017-09-11,52.98968,11.34459,250.0,Wendland: Nemitzer Heide
steinpilz,5021042028,2017-09-19,52.99113,10.29762,250.0,Ellerndorfer Wacholderheide - UE
steinpilz,5024608691,2017-09-27,52.49266,9.5836,250.0,Wald an der Auter bei Osterwald
steinpilz,5026093606,2017-09-17,53.46108,9.24431,250.0,Stüh bei Bremervörde
steinpilz,5026287744,2017-09-16,53.47528,9.15234,250.0,Wald am Vorwerk bei Bremervörde
steinpilz,1668892215,2017-10-03,51.77786,10.68804,5.0,
steinpilz,5016812081,2017-10-01,53.45627,11.7249,250.0,Waldgebiet zw. Garwitz und Malchow
steinpilz,5020396747,2017-10-14,51.67197,11.28613,250.0,Ellrichstal
steinpilz,5022645240,2017-10-21,52.82284,11.50738,250.0,"Heiligenfelde, Mühlenberg und Kiesgrube"
steinpilz,5022952444,2017-10-01,53.07856,9.5521,250.0,Trochel zwischen Hemslingen und Brockel
steinpilz,5016564373,2017-11-04,53.15017,9.82332,250.0,Camp Reinsehlen
steinpilz,1453149372,2016-10-17,52.19742,10.7495,5.0,
steinpilz,5018327701,2016-10-23,51.82944,9.90375,250.0,Waldgebiet am Aussichtsturm Altendorfer Berg
steinpilz,5022586280,2016-10-13,52.86556,10.22046,250.0,Oberohe - Kieselgurgruben und Heidefläche
steinpilz,1453187156,2016-11-01,51.83487,10.58161,5.0,
steinpilz,1453187202,2016-11-01,51.8382,10.59359,5.0,
steinpilz,1453187209,2016-11-01,51.83155,10.57904,5.0,
steinpilz,1671717106,2016-11-01,51.81562,10.57924,5.0,
steinpilz,5025508548,2015-08-07,53.09743,10.85215,250.0,Breeser Grund / Göhrde
steinpilz,1143530363,2015-09-02,52.35707,10.70993,26068.0,
steinpilz,1143548428,2015-09-19,52.65123,10.4696,26004.0,
steinpilz,1143548472,2015-09-19,52.70623,10.50958,26004.0,
steinpilz,1143548508,2015-09-19,52.60836,10.56728,26004.0,
steinpilz,1143548934,2015-09-20,52.26339,10.55477,88.0,
steinpilz,1143556468,2015-09-27,52.2009,10.74974,308.0,
steinpilz,1143556530,2015-09-27,52.11751,10.76344,26100.0,
steinpilz,1143556653,2015-09-27,52.01496,10.60883,26100.0,
steinpilz,5013833330,2015-09-18,53.06897,11.43843,250.0,Höhbeck - Trockenrasen / Sendemasten
steinpilz,5014503975,2015-09-25,52.86556,10.22046,250.0,Oberohe - Kieselgurgruben und Heidefläche
steinpilz,5015124843,2015-09-22,52.97118,10.27462,250.0,Ellerndorf Heide Schießbahn Nord
steinpilz,5020419654,2015-09-17,52.98968,11.34459,250.0,Wendland: Nemitzer Heide
steinpilz,5022978403,2015-09-02,52.77644,10.26827,250.0,"Aschauteiche, nördlich"
steinpilz,1671716585,2015-10-03,51.86926,10.59978,71.0,
steinpilz,5014428289,2015-10-10,53.32457,11.54526,250.0,Waldgebiet westl. LWL-Grabower Heide
steinpilz,5018943629,2015-10-10,53.31675,11.5474,250.0,Ludwigsluster-Grabower Heide
sommersteinpilz,6352341531,2026-06-01,51.90274,10.18162,9.0,
sommersteinpilz,6400003363,2026-06-12,51.71657,11.07927,654.0,
sommersteinpilz,6410637609,2026-06-20,53.2897,10.9247,3.0,Elbeniederung zwischen Schnackenburg und Geesthacht - N2000
sommersteinpilz,6410744928,2026-06-17,53.12907,9.90428,6.0,HK Bispingen
sommersteinpilz,6411156216,2026-06-21,53.49197,11.89883,,LUP Rom
sommersteinpilz,6411471586,2026-06-10,53.08725,11.09972,4.0,DAN Dannenberg (Elbe)
sommersteinpilz,6411713169,2026-06-11,52.63131,10.09736,5.0,CE Celle
sommersteinpilz,6411788488,2026-06-21,52.98412,9.84099,7.0,HK Soltau
sommersteinpilz,6412036297,2026-06-09,51.91916,9.93808,118.0,HI Freden (Leine)
sommersteinpilz,6412039941,2026-06-08,51.94787,9.25726,9.0,LIP Lügde
sommersteinpilz,6412170630,2026-06-09,53.14,10.21,1000.0,Oldendorfer Totenstatt
sommersteinpilz,6412492767,2026-06-14,53.19818,10.85664,29.0,LG Tosterglope
sommersteinpilz,6412572523,2026-06-15,51.71697,11.21429,,HZ Ballenstedt
sommersteinpilz,6412758645,2026-06-21,52.98405,9.84103,,HK Soltau
sommersteinpilz,6412891455,2026-06-14,51.67973,10.04821,,NSG Husumer Tal
sommersteinpilz,6413530539,2026-06-22,51.90372,10.72036,26132.0,
sommersteinpilz,6413860846,2026-06-17,52.26275,10.55672,13.0,
sommersteinpilz,6448678138,2026-07-15,52.12023,10.32438,,SZ Salzgitter Gebhardshagen
sommersteinpilz,6448684219,2026-07-16,52.99467,9.85741,40.0,HK Soltau
sommersteinpilz,6449278092,2026-07-14,51.87231,10.56363,,GS Bad Harzburg
sommersteinpilz,6451594538,2026-07-19,52.04105,10.48481,9.0,
sommersteinpilz,5206497442,2025-06-22,51.53799,10.0492,1472.0,
sommersteinpilz,5206576932,2025-06-18,51.51864,10.16155,3.0,
sommersteinpilz,5206680589,2025-06-21,53.09869,9.84887,75.0,
sommersteinpilz,5230260787,2025-06-16,53.47176,9.69115,,
sommersteinpilz,5282690863,2025-07-28,53.19851,10.85661,,LG Lüneburg (Landkreis)
sommersteinpilz,5283555964,2025-07-29,52.38567,9.70467,10.0,H Hannover Georgengarten
sommersteinpilz,6410552390,2025-07-27,51.97861,9.76948,8.0,HI Alfeld (Leine)
sommersteinpilz,6410591741,2025-07-27,53.21462,10.42739,11.0,LG NSG Ilmenauniederung mit Tiergarten
sommersteinpilz,6410698342,2025-07-26,51.8853,10.54415,,GS Bad Harzburg
sommersteinpilz,6411170447,2025-07-28,53.19852,10.85661,,LG Lüneburg (Landkreis)
sommersteinpilz,6411645229,2025-07-27,51.59277,9.95801,4.0,GÖ Bovenden
sommersteinpilz,6411942513,2025-07-29,53.19852,10.85661,,LG Lüneburg (Landkreis)
sommersteinpilz,6412065035,2025-07-31,53.18374,11.10907,45.0,BSR Niedersächsische Elbtalaue
sommersteinpilz,6412294687,2025-07-27,51.97854,9.76946,9.0,HI Alfeld (Leine)
sommersteinpilz,5282008908,2025-08-01,53.22557,10.91019,,
sommersteinpilz,5283221328,2025-08-02,53.47572,10.68048,,RZ Herzogtum Lauenburg (Landkreis)
sommersteinpilz,5292038723,2025-08-06,52.26376,10.58189,23.0,
sommersteinpilz,5293323874,2025-08-06,52.26381,10.58186,6.0,
sommersteinpilz,5897010107,2025-08-01,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
sommersteinpilz,6411849430,2025-08-07,53.27336,10.26081,4.0,Laubwälder am Einemhof und Kranichmoor - N2000
sommersteinpilz,5902471224,2025-09-20,52.17591,9.44513,5.0,LSG Süntel
sommersteinpilz,5888996681,2025-11-02,52.53001,10.23067,250.0,NSG Bohlenbruch
sommersteinpilz,4901784425,2024-06-24,51.60065,10.15526,12.0,
sommersteinpilz,4931806653,2024-06-21,52.36111,9.82833,,Hannover
sommersteinpilz,5014496204,2024-06-22,51.67319,11.14941,250.0,NSG S-AH 176 Oberes Selketal
sommersteinpilz,5025464703,2024-06-10,51.73724,11.09671,250.0,Silgenberg
sommersteinpilz,6262217794,2024-06-30,53.1,10.9,,"DE, Niedersachsen, Göhrde"
sommersteinpilz,6412822652,2024-06-06,52.98373,9.8412,,HK Heidekreis (Landkreis)
sommersteinpilz,4945598946,2024-07-19,51.87293,9.30389,,
sommersteinpilz,5087096568,2024-07-19,51.51591,10.15203,4.0,
sommersteinpilz,4921731827,2024-08-04,51.84104,10.64479,9.0,
sommersteinpilz,4921866249,2024-08-04,51.84385,10.6544,10.0,
sommersteinpilz,5015454304,2024-08-04,52.13075,9.62505,250.0,Osterwald
sommersteinpilz,5021072562,2024-08-31,51.66692,10.92265,250.0,Stiege Steinbornstraße Mittelbach
sommersteinpilz,5104303649,2024-08-02,51.59172,10.03436,12.0,
sommersteinpilz,5108035237,2024-08-05,51.50665,10.15375,240.0,
sommersteinpilz,4127164979,2023-05-24,51.52127,10.16918,24.0,
sommersteinpilz,4145522535,2023-06-17,51.50852,10.15492,335.0,
sommersteinpilz,4440996359,2023-06-06,51.91589,9.93859,2569.0,
sommersteinpilz,5015239848,2023-06-11,53.47871,9.88641,25.0,TK25 Blatt 2525/1 - Neugraben-Fischbek
sommersteinpilz,5901273382,2023-06-11,53.47873,9.88651,,Hamburg
sommersteinpilz,4145728212,2023-07-03,51.50113,10.14705,23.0,
sommersteinpilz,4145739718,2023-07-02,52.12633,10.39713,1899.0,
sommersteinpilz,4153564000,2023-07-10,51.5013,10.15069,256.0,
sommersteinpilz,4153702670,2023-07-07,51.50809,10.15361,726.0,
sommersteinpilz,4153715638,2023-07-07,51.51595,10.15178,1355.0,
sommersteinpilz,4162025607,2023-07-12,51.50082,10.14753,130.0,
sommersteinpilz,4162035180,2023-07-12,51.51501,10.15153,244.0,
sommersteinpilz,4165443688,2023-07-08,53.15716,9.96339,185.0,
sommersteinpilz,4408880868,2023-07-05,52.08917,9.97445,,LSG Röderhofer Teiche und Egenstedter Forst
sommersteinpilz,4440635826,2023-07-11,51.85302,10.54988,20.0,
sommersteinpilz,4525240877,2023-07-04,51.86102,9.83285,26132.0,
sommersteinpilz,4855284491,2023-07-16,52.99987,9.84093,27.0,
sommersteinpilz,5017568288,2023-07-10,52.09486,9.92649,250.0,Wald südöstlich Diekholzen
sommersteinpilz,5020523130,2023-07-22,52.26443,11.12395,250.0,Bartenslebener Forst
sommersteinpilz,5108059811,2023-07-12,51.51618,10.15259,13.0,
sommersteinpilz,6411197120,2023-07-10,53.25624,10.80913,5.0,LG Bleckede
sommersteinpilz,6411389668,2023-07-25,52.97914,9.84195,29.0,HK Heidekreis (Landkreis)
sommersteinpilz,6412208463,2023-07-09,51.97058,9.677,16.0,HI Hildesheim (Landkreis)
sommersteinpilz,4171992257,2023-08-05,51.51774,10.15156,2546.0,
sommersteinpilz,4177150784,2023-08-13,52.2392,9.5795,173.0,
sommersteinpilz,4177171911,2023-08-11,53.25514,10.42786,43.0,
sommersteinpilz,4177214624,2023-08-04,51.50724,10.15361,48.0,
sommersteinpilz,4177489514,2023-08-13,52.30297,9.28122,322.0,
sommersteinpilz,4407065961,2023-08-26,53.17618,9.95136,106.0,
sommersteinpilz,4409570881,2023-08-28,53.14887,9.90886,5.0,LG VSG Lüneburger Heide
sommersteinpilz,4524922137,2023-08-26,52.38822,10.29452,680.0,
sommersteinpilz,5012468138,2023-08-16,51.55304,11.3063,25.0,TK25 Blatt 4433/2 - Harz / Wippra
sommersteinpilz,5018347749,2023-08-30,51.64627,11.1251,250.0,Wald nordwestlich Harzgerode
sommersteinpilz,5018715489,2023-08-11,53.42345,10.64541,250.0,Kiesgrube südöstlich Zweedorf
sommersteinpilz,5020940147,2023-08-12,53.16615,10.43974,250.0,"Melbeck, Wald südöstlich des Campingplatzes"
sommersteinpilz,5023422492,2023-08-25,52.26443,11.12395,250.0,Bartenslebener Forst
sommersteinpilz,5025415098,2023-08-05,53.23697,10.44336,250.0,"Kaltenmoor, Lüneburg"
sommersteinpilz,5026975681,2023-08-27,52.13775,9.66159,250.0,Wald beim Kloster Wülfinghausen
sommersteinpilz,4420828861,2023-09-01,51.69061,11.20772,19.0,
sommersteinpilz,5024981762,2023-09-27,53.20766,10.46334,250.0,"Wendisch-Evern, Felder im Süden"
sommersteinpilz,5104255085,2023-09-09,52.27233,10.58093,5.0,
sommersteinpilz,4430838352,2023-10-23,52.42129,10.36986,497.0,
sommersteinpilz,5015970759,2022-09-03,53.32821,11.48344,250.0,Schlosspark Ludwigslust
sommersteinpilz,5019151669,2022-10-02,52.60226,10.10017,250.0,Altenceller Feld - Brache und Aufforstungen
sommersteinpilz,5013393352,2021-02-06,51.67549,10.95922,250.0,Krugberg Allrode
sommersteinpilz,5017091029,2021-03-14,51.67367,10.95698,250.0,TK25 Blatt 4331/2 - Harz / Allrode
sommersteinpilz,3124738310,2021-05-26,52.07162,10.36064,8.0,
sommersteinpilz,5013051178,2021-06-12,51.92364,9.79049,250.0,TK25 Blatt 4024/4 - Delligsen / Kaierde
sommersteinpilz,5018337916,2021-06-23,51.76477,11.35489,250.0,Siebersteinsbachtal
sommersteinpilz,3328153387,2021-07-08,51.81234,9.36802,15.0,
sommersteinpilz,5013334345,2021-07-18,53.23697,10.44336,250.0,"Kaltenmoor, Lüneburg"
sommersteinpilz,5018876266,2021-08-23,53.32821,11.48344,250.0,Schlosspark Ludwigslust
sommersteinpilz,5014669180,2020-06-25,51.67549,10.95922,250.0,Krugberg Allrode
sommersteinpilz,6424685460,2020-06-25,52.08828,9.93567,25.0,Hildesheimer Wald - N2000
sommersteinpilz,5015884337,2020-07-11,51.75057,9.82375,250.0,Höhenzug Ahlsburg
sommersteinpilz,5027423089,2020-07-02,51.85126,10.54749,250.0,Radau mit Radauwasserfall
sommersteinpilz,5023267349,2020-08-28,51.66563,11.17164,250.0,4. Hammer
marone,6413374457,2026-06-19,52.68986,9.75505,252.0,
marone,6413755844,2026-06-21,52.8482,10.28282,4.0,
marone,5283452256,2025-07-29,53.21912,10.39274,7.0,LG LSG Lüneburger Heide
marone,5282052417,2025-08-05,53.34645,9.87381,18.0,
marone,5288588980,2025-08-12,53.0695,11.43005,22.0,DAN Elbufer-Drawehn NP
marone,5292036595,2025-08-08,53.31187,9.30573,7.0,
marone,5828288112,2025-08-09,53.01923,9.71455,,
marone,5830446390,2025-09-22,53.30791,10.44279,191.0,
marone,5832140509,2025-09-25,53.32496,9.96494,5.0,LSG Klecker Wald und Umgebung
marone,5832205641,2025-09-25,51.82746,9.56929,,HOL Holzminden (Landkreis)
marone,5832223787,2025-09-24,53.38669,9.72475,,LSG Estetal und Umgebung
marone,5832232510,2025-09-26,53.43571,9.62193,13.0,STD Stade (Landkreis)
marone,5832396957,2025-09-28,52.39646,9.17322,10.0,Schaumburger Wald - N2000
marone,5836867686,2025-09-21,52.44976,9.14762,250.0,Klosterwald Loccum
marone,5840764002,2025-09-30,52.18046,11.83777,,JL Jerichower Land (Landkreis)
marone,5839918624,2025-10-03,51.69095,11.12497,,
marone,5840049357,2025-10-03,51.65453,10.42409,,
marone,5840844067,2025-10-03,51.68174,9.76643,,LSG Solling
marone,5840975856,2025-10-03,51.68189,9.76656,,LSG Solling
marone,5844147339,2025-10-10,52.13504,9.34636,,
marone,5844240149,2025-10-10,52.13514,9.34629,,
marone,5867742047,2025-10-18,53.1145,9.37136,10.0,
marone,5867753416,2025-10-18,52.42218,9.74939,170.0,
marone,5867820172,2025-10-10,53.01441,10.635,25940.0,
marone,5867926242,2025-10-16,51.91665,9.94226,9.0,
marone,5867987781,2025-10-20,52.89466,11.45753,6.0,
marone,5867994547,2025-10-10,52.64588,9.00388,1328.0,
marone,5868042667,2025-10-19,53.13634,9.78164,50.0,
marone,5868062087,2025-10-18,53.49532,10.67766,2.0,
marone,5868115856,2025-10-11,53.11267,9.37127,8.0,
marone,5868243696,2025-10-17,52.67991,9.84675,1480.0,
marone,5868385276,2025-10-16,52.33854,11.67705,,
marone,5868931615,2025-10-25,53.20904,9.87882,7.0,WL Undeloh
marone,5868932523,2025-10-24,53.15577,9.82181,3.0,HK - Camp Reinsehlen
marone,5868934636,2025-10-19,52.2785,9.17281,12.0,LSG Bückeberge
marone,5871914821,2025-10-20,52.57357,10.70701,250.0,TK25 Blatt 3430/1 - Stüde / Grußendorf (Nord)
marone,5888991827,2025-10-20,52.92352,9.4572,250.0,TK25 Blatt 3022/4 - Groß Heins / Idsingen / Lehrden
marone,5889404750,2025-10-31,53.13604,9.78131,50.0,
marone,5889507758,2025-10-23,52.10212,9.88025,15.0,
marone,5889509789,2025-10-19,52.88719,11.44267,1556.0,
marone,5889549234,2025-10-24,52.76155,9.98953,93.0,
marone,5889570362,2025-10-30,52.08234,11.22102,,
marone,5889616358,2025-10-23,53.17453,10.02469,11.0,
marone,5889850643,2025-10-22,52.13747,9.3504,,
marone,5889866304,2025-10-23,53.31343,10.55586,25908.0,
marone,5890456900,2025-10-31,53.15928,11.34662,31.0,
marone,5892262721,2025-10-22,52.90248,9.55038,250.0,Grundloses Moor und Grundloser See bei Walsrode
