id,lat,lon,ph,cec,sand,clay,silt,humus,stickstoff
F51.817_10.579,51.817,10.579,4.65,30.45,30.2,21.7,48.05,104.15,5.38
F51.839_10.581,51.839,10.581,5.1,29.15,23.15,28.9,47.95,107.0,5.12
F51.818_10.579,51.818,10.579,4.65,30.45,30.2,21.7,48.05,104.15,5.38
F52.637_10.581,52.637,10.581,5.3,21.7,69.15,11.35,19.55,49.95,4.82
F51.697_10.668,51.697,10.668,4.6,29.3,22.2,29.35,48.45,99.55,5.92
F53.215_9.908,53.215,9.908,5.1,25.2,52.4,12.45,35.15,78.9,3.92
F51.808_10.273,51.808,10.273,4.45,30.75,24.35,25.35,50.35,130.4,6.04
F51.774_10.374,51.774,10.374,4.75,31.7,24.4,25.05,50.6,132.75,5.92
F51.675_10.959,51.675,10.959,5.95,29.95,24.65,25.8,49.55,62.45,4.57
F51.754_9.508,51.754,9.508,5.15,30.2,17.05,24.55,58.3,90.35,4.63
F51.782_10.268,51.782,10.268,4.4,29.6,23.1,26.0,50.9,131.9,5.63
F53.276_10.713,53.276,10.713,5.25,20.4,60.0,17.55,22.5,66.55,4.11
F51.562_9.541,51.562,9.541,5.05,23.55,23.65,21.85,54.55,61.4,4.42
F51.765_10.734,51.765,10.734,4.9,29.35,19.75,24.6,55.65,93.0,5.47
F51.772_10.426,51.772,10.426,4.55,32.4,25.9,23.0,51.05,124.1,6.18
F51.881_9.338,51.881,9.338,6.2,22.1,16.85,27.85,55.3,54.35,4.48
F51.77_11.266,51.77,11.266,7.05,27.05,12.0,25.8,62.2,41.6,4.91
F52.51_9.687,52.51,9.687,5.8,22.75,55.25,16.8,28.0,42.6,3.68
F51.659_9.513,51.659,9.513,5.05,22.55,17.35,25.65,57.0,68.65,4.22
F52.987_10.251,52.987,10.251,5.1,21.35,69.85,10.05,20.1,70.0,4.6
F52.995_10.569,52.995,10.569,5.6,24.7,67.4,8.6,24.05,47.7,4.25
F51.838_10.544,51.838,10.544,4.55,30.3,25.2,28.45,46.3,120.15,5.59
F51.961_10.576,51.961,10.576,5.5,24.7,22.6,26.1,51.3,49.3,5.0
F51.963_10.569,51.963,10.569,5.35,25.05,19.5,26.2,54.3,53.9,4.2
F52.85_10.543,52.85,10.543,5.2,21.7,65.15,8.3,26.55,54.2,3.84
F52.131_9.625,52.131,9.625,4.6,25.25,15.15,22.8,62.05,79.3,4.99
F52.197_10.75,52.197,10.75,5.35,22.5,20.6,29.55,49.85,68.9,4.54
F52.198_10.749,52.198,10.749,5.35,22.5,20.6,29.55,49.85,68.9,4.54
F51.866_10.585,51.866,10.585,4.85,29.0,19.8,28.3,51.9,84.35,5.03
F51.621_9.441,51.621,9.441,6.4,22.5,27.05,25.4,47.55,43.5,3.49
F51.771_9.448,51.771,9.448,4.75,25.6,16.15,24.85,59.0,81.2,4.46
F52.696_11.457,52.696,11.457,5.6,25.3,73.1,8.7,18.15,51.8,5.63
F52.125_10.154,52.125,10.154,5.15,24.35,18.05,29.65,52.3,62.35,3.79
F52.774_9.73,52.774,9.73,4.95,20.9,48.55,17.8,33.65,53.05,3.56
F51.874_10.624,51.874,10.624,5.15,25.75,22.75,28.55,48.7,72.6,4.65
F53.19_10.893,53.19,10.893,5.35,23.85,55.9,12.0,32.1,54.4,3.92
F51.812_9.644,51.812,9.644,4.5,25.1,18.45,21.75,59.8,86.95,4.06
F52.949_10.568,52.949,10.568,5.35,22.3,67.75,10.5,21.75,47.75,3.91
F53.137_10.793,53.137,10.793,5.2,21.2,57.85,14.95,27.2,56.25,3.79
F52.01_9.911,52.01,9.911,5.5,25.25,15.35,26.95,57.7,61.3,4.48
F52.471_11.672,52.471,11.672,4.6,24.45,68.0,8.85,23.15,67.65,4.46
F53.346_10.125,53.346,10.125,5.05,21.7,59.9,10.4,29.65,75.55,3.9
F52.14_9.34,52.14,9.34,5.35,21.25,17.85,24.4,57.75,59.3,4.16
F52.099_9.876,52.099,9.876,5.05,23.0,16.7,28.8,54.5,49.65,4.18
F51.639_10.39,51.639,10.39,5.45,24.75,25.95,25.25,48.9,66.35,4.35
F52.157_10.736,52.157,10.736,6.8,25.45,29.7,28.15,42.2,43.55,4.35
F52.908_10.382,52.908,10.382,4.85,21.55,60.45,10.6,29.05,75.45,3.42
F52.99_11.345,52.99,11.345,6.15,24.65,76.4,8.25,15.35,46.45,4.95
F52.991_10.298,52.991,10.298,5.3,23.0,69.05,12.05,18.95,51.65,3.71
F52.493_9.584,52.493,9.584,5.25,22.8,53.2,22.1,24.7,66.65,3.81
F53.461_9.244,53.461,9.244,5.35,22.3,71.0,11.2,17.8,76.7,4.24
F53.475_9.152,53.475,9.152,5.15,21.8,73.25,6.45,20.3,71.15,4.49
F51.778_10.688,51.778,10.688,4.8,32.55,27.45,19.45,53.1,118.0,5.86
F53.456_11.725,53.456,11.725,5.55,23.5,69.55,7.5,23.0,71.9,4.96
F51.672_11.286,51.672,11.286,5.3,25.85,15.55,22.9,61.5,55.1,4.9
F52.823_11.507,52.823,11.507,5.3,24.15,74.25,10.0,15.75,52.35,4.43
F53.079_9.552,53.079,9.552,5.3,20.45,73.85,7.4,18.75,61.8,3.65
F52.197_10.749,52.197,10.749,5.35,22.5,20.6,29.55,49.85,68.9,4.54
F51.829_9.904,51.829,9.904,5.15,23.9,22.35,24.25,53.35,76.9,4.07
F52.866_10.22,52.866,10.22,5.3,22.05,55.0,16.1,28.95,48.1,4.33
F51.835_10.582,51.835,10.582,4.85,29.6,22.35,28.1,49.55,109.3,5.27
F51.838_10.594,51.838,10.594,4.6,29.4,20.5,25.6,53.9,111.8,5.52
F51.832_10.579,51.832,10.579,4.65,29.15,21.55,27.1,51.3,122.7,5.38
F51.816_10.579,51.816,10.579,4.65,30.45,30.2,21.7,48.05,104.15,5.38
F53.097_10.852,53.097,10.852,5.4,23.8,65.05,12.2,22.75,53.6,3.38
F52.651_10.47,52.651,10.47,6.15,22.4,65.5,8.4,26.1,40.55,4.08
F52.706_10.51,52.706,10.51,5.3,21.75,63.4,11.5,25.05,54.8,3.17
F52.608_10.567,52.608,10.567,5.35,24.0,64.25,13.3,22.45,58.8,5.07
F52.263_10.555,52.263,10.555,5.2,26.05,38.3,25.65,36.05,65.65,5.37
F52.201_10.75,52.201,10.75,5.45,23.1,23.7,29.6,46.7,55.75,3.95
F52.118_10.763,52.118,10.763,6.9,24.65,38.45,24.75,36.8,36.9,5.0
F52.015_10.609,52.015,10.609,6.9,25.75,29.0,27.8,43.2,34.55,5.52
F53.069_11.438,53.069,11.438,5.75,23.95,65.8,9.15,25.0,41.5,4.44
F52.971_10.275,52.971,10.275,6.05,21.35,72.35,10.7,17.0,44.75,3.44
F51.869_10.6,51.869,10.6,4.8,28.7,22.15,26.0,51.85,118.1,5.63
F53.325_11.545,53.325,11.545,5.45,23.4,77.3,7.4,15.25,69.65,5.03
F53.317_11.547,53.317,11.547,5.85,23.5,78.3,6.85,14.9,53.75,5.95
F51.903_10.182,51.903,10.182,5.7,23.7,17.95,26.05,55.95,47.0,4.01
F51.717_11.079,51.717,11.079,5.35,24.15,20.45,29.05,50.5,49.15,3.96
F53.29_10.925,53.29,10.925,5.85,24.35,67.5,14.65,17.85,62.6,5.03
F53.129_9.904,53.129,9.904,5.2,21.9,73.7,9.6,16.65,70.95,3.44
F53.492_11.899,53.492,11.899,5.75,24.05,64.95,9.45,25.6,81.55,6.18
F53.087_11.1,53.087,11.1,5.95,26.3,73.65,9.95,16.4,46.45,4.87
F51.919_9.938,51.919,9.938,5.4,22.7,22.65,25.55,51.8,58.4,4.14
F51.948_9.257,51.948,9.257,5.35,22.65,11.8,26.85,61.35,66.25,4.09
F53.14_10.21,53.14,10.21,5.65,21.0,74.05,9.1,16.9,52.8,4.52
F53.198_10.857,53.198,10.857,5.25,25.45,63.1,13.9,23.0,62.85,4.39
F51.717_11.214,51.717,11.214,5.5,27.6,15.55,26.15,58.3,56.5,5.32
F51.68_10.048,51.68,10.048,5.25,24.05,26.95,29.65,43.45,50.45,3.94
F51.904_10.72,51.904,10.72,6.8,24.75,22.95,27.05,50.0,39.7,4.61
F52.263_10.557,52.263,10.557,5.15,24.65,37.75,26.2,36.05,61.75,5.11
F51.538_10.049,51.538,10.049,5.25,24.65,33.65,32.6,33.75,73.7,4.69
F51.519_10.162,51.519,10.162,5.85,24.65,42.25,17.5,40.25,41.4,3.79
F53.099_9.849,53.099,9.849,5.2,21.9,64.6,10.5,24.95,76.2,4.0
F53.199_10.857,53.199,10.857,5.25,25.45,63.1,13.9,23.0,62.85,4.39
F52.386_9.705,52.386,9.705,5.55,23.65,50.2,24.55,25.3,51.15,3.81
F51.979_9.769,51.979,9.769,5.25,21.8,16.85,28.5,54.7,67.1,4.39
F53.215_10.427,53.215,10.427,5.35,21.95,61.5,12.25,26.2,62.35,4.18
F53.476_10.68,53.476,10.68,6.1,22.95,65.55,14.1,20.35,53.95,4.2
F52.264_10.582,52.264,10.582,5.5,25.6,39.5,25.85,34.65,65.25,5.71
F53.273_10.261,53.273,10.261,5.6,23.0,64.35,12.6,23.1,52.75,4.0
F52.176_9.445,52.176,9.445,5.25,21.9,18.65,25.7,55.65,57.25,4.33
F52.53_10.231,52.53,10.231,5.25,21.05,66.65,13.7,19.6,57.85,3.88
F51.601_10.155,51.601,10.155,6.65,23.25,37.35,18.0,44.65,32.3,3.31
F51.673_11.149,51.673,11.149,5.2,25.15,18.35,21.85,59.75,45.35,4.0
F51.737_11.097,51.737,11.097,5.65,27.0,16.05,29.2,54.75,58.75,5.58
F53.1_10.9,53.1,10.9,5.15,23.4,65.0,12.55,22.35,67.7,3.65
F51.873_9.304,51.873,9.304,4.85,27.9,13.3,23.5,63.2,69.35,4.24
F51.516_10.152,51.516,10.152,5.3,21.8,45.2,20.3,34.45,57.0,3.75
F51.841_10.645,51.841,10.645,5.5,30.1,19.5,26.7,53.8,78.7,5.25
F51.844_10.654,51.844,10.654,4.85,25.35,21.1,25.55,53.4,90.0,4.67
F51.667_10.923,51.667,10.923,5.25,30.0,18.0,29.15,52.8,79.3,5.06
F51.592_10.034,51.592,10.034,5.4,23.2,31.7,27.9,40.45,51.0,4.3
F51.507_10.154,51.507,10.154,5.2,24.85,39.7,18.65,41.65,58.85,3.88
F51.521_10.169,51.521,10.169,5.95,23.7,32.35,23.3,44.3,42.0,3.79
F51.509_10.155,51.509,10.155,5.2,23.85,41.8,18.05,40.1,56.95,3.65
F51.916_9.939,51.916,9.939,5.25,21.45,23.35,23.1,53.5,59.15,4.13
F51.501_10.147,51.501,10.147,5.25,25.65,36.45,17.55,46.0,52.7,4.21
F52.126_10.397,52.126,10.397,6.7,25.15,20.45,32.6,46.95,51.5,3.73
F51.501_10.151,51.501,10.151,5.3,25.05,37.65,17.8,44.5,53.5,3.6
F51.508_10.154,51.508,10.154,5.2,24.85,39.7,18.65,41.65,58.85,3.88
F51.501_10.148,51.501,10.148,5.25,25.65,36.45,17.55,46.0,52.7,4.21
F51.515_10.152,51.515,10.152,5.25,21.65,45.0,20.7,34.25,53.6,3.85
F53.157_9.963,53.157,9.963,5.1,20.85,48.05,14.35,37.6,68.25,3.83
F52.089_9.974,52.089,9.974,5.2,23.3,19.35,28.9,51.75,52.25,4.13
F51.853_10.55,51.853,10.55,4.9,26.8,22.15,29.5,48.35,101.85,5.55
F51.861_9.833,51.861,9.833,6.55,25.7,16.0,27.6,56.4,35.1,4.24
F53.0_9.841,53.0,9.841,5.3,22.55,66.25,10.55,23.2,48.65,3.51
F51.516_10.153,51.516,10.153,5.15,22.05,44.35,18.0,37.65,56.7,3.67
F53.256_10.809,53.256,10.809,5.35,21.65,53.35,15.2,31.35,56.7,3.69
F52.979_9.842,52.979,9.842,5.1,19.85,73.9,7.4,18.75,58.7,4.42
F51.971_9.677,51.971,9.677,5.2,25.3,15.85,28.2,55.9,65.05,4.17
F51.518_10.152,51.518,10.152,5.3,21.8,45.2,20.3,34.45,57.0,3.75
F52.239_9.579,52.239,9.579,5.2,22.95,22.4,30.65,46.95,73.1,4.04
F53.176_9.951,53.176,9.951,5.0,20.55,45.1,15.55,39.3,76.9,3.63
F53.149_9.909,53.149,9.909,5.25,21.5,48.5,12.8,38.7,71.25,3.48
F52.388_10.295,52.388,10.295,5.7,23.65,56.85,13.6,29.55,63.95,5.16
F51.553_11.306,51.553,11.306,5.3,25.25,17.35,25.05,57.65,50.55,3.96
F51.646_11.125,51.646,11.125,5.15,22.4,23.25,27.9,48.85,49.95,3.83
F53.423_10.645,53.423,10.645,6.0,22.85,56.2,19.05,24.8,54.4,4.32
F52.138_9.662,52.138,9.662,5.25,23.1,23.3,27.7,49.0,55.35,3.83
F51.691_11.208,51.691,11.208,5.0,25.45,16.3,28.55,55.15,58.05,4.05
F53.208_10.463,53.208,10.463,5.55,21.75,67.6,12.55,19.85,51.0,4.0
F52.421_10.37,52.421,10.37,5.45,23.4,64.5,10.4,25.1,53.9,4.25
F52.602_10.1,52.602,10.1,6.1,21.9,65.9,16.3,17.8,50.85,3.62
F52.072_10.361,52.072,10.361,5.2,21.9,20.65,31.1,48.3,49.2,4.1
F51.812_9.368,51.812,9.368,5.2,26.1,11.55,29.85,58.6,70.2,4.41
F52.088_9.936,52.088,9.936,5.2,20.95,15.55,31.15,53.3,53.0,3.98
F51.851_10.547,51.851,10.547,4.7,28.15,21.65,28.7,49.65,89.75,5.36
F52.69_9.755,52.69,9.755,5.1,22.6,73.9,9.3,16.85,53.1,3.83
F52.848_10.283,52.848,10.283,4.9,19.1,57.75,17.75,24.5,71.6,3.52
F53.219_10.393,53.219,10.393,5.6,23.6,59.9,14.85,25.35,57.5,4.65
F53.346_9.874,53.346,9.874,5.15,22.8,65.85,11.7,22.45,81.1,4.14
F53.069_11.43,53.069,11.43,5.05,23.5,67.95,9.6,22.5,61.65,4.46
F53.312_9.306,53.312,9.306,5.65,21.2,73.15,8.65,18.25,75.65,4.09
F53.019_9.715,53.019,9.715,5.55,20.1,70.6,10.8,18.55,53.35,3.55
F53.308_10.443,53.308,10.443,5.55,24.65,63.8,15.8,20.4,72.65,4.29
F53.325_9.965,53.325,9.965,5.1,23.5,58.0,10.25,31.8,76.35,3.79
F52.115_11.645,52.115,11.645,6.0,24.77,25.4,28.03,46.57,57.4,4.44
F53.334_9.974,53.334,9.974,5.5,20.8,62.47,9.57,27.97,55.6,3.21
F51.876_10.651,51.876,10.651,4.77,23.8,21.17,29.1,49.7,65.4,4.21
F53.084_9.322,53.084,9.322,5.53,18.93,70.33,10.8,18.87,53.3,3.81
F52.133_9.119,52.133,9.119,5.87,21.13,16.83,27.57,55.67,45.87,3.97
F51.772_10.353,51.772,10.353,4.67,29.77,25.83,25.73,48.4,109.37,5.32
F53.179_10.0,53.179,10.0,5.93,18.93,73.33,9.6,17.13,63.27,4.28
F52.574_10.168,52.574,10.168,5.17,18.77,58.2,11.67,30.13,53.37,3.43
F53.464_11.565,53.464,11.565,5.53,19.93,72.03,7.5,20.43,45.87,3.86
F51.729_10.94,51.729,10.94,5.4,23.17,24.67,26.4,48.97,47.1,3.71
F53.424_9.867,53.424,9.867,4.8,19.27,41.43,15.87,42.7,61.3,3.26
F52.571_10.078,52.571,10.078,5.8,17.97,67.4,15.87,16.77,38.3,2.76
F51.834_9.881,51.834,9.881,5.3,21.07,24.03,25.93,50.0,48.3,3.99
F52.205_9.029,52.205,9.029,6.03,20.07,23.6,21.43,54.93,37.03,3.3
F51.903_10.447,51.903,10.447,5.67,21.5,23.43,34.93,41.67,47.5,3.5
F52.192_9.083,52.192,9.083,6.13,21.83,51.1,15.57,33.3,50.8,3.01
F53.313_10.556,53.313,10.556,5.73,19.67,58.4,18.33,23.27,76.1,3.96
F52.336_9.869,52.336,9.869,5.1,18.87,39.77,27.4,32.83,37.27,2.97
F51.919_9.777,51.919,9.777,5.27,20.97,22.1,30.1,47.77,43.47,3.77
F52.242_9.464,52.242,9.464,5.1,21.8,20.0,25.5,54.5,50.23,3.36
F53.21_10.86,53.21,10.86,5.33,22.0,60.47,12.03,27.53,47.83,3.16
F52.383_10.53,52.383,10.53,6.43,20.0,57.2,16.13,26.63,31.23,2.98
F51.514_10.866,51.514,10.866,5.33,22.57,15.37,22.5,62.13,39.07,3.13
F52.306_10.355,52.306,10.355,5.2,21.3,38.73,20.9,40.3,46.03,3.13
F52.459_9.862,52.459,9.862,5.5,20.97,41.57,30.2,28.23,44.63,3.25
F51.717_10.619,51.717,10.619,5.33,27.5,25.13,29.9,45.0,79.33,5.24
F53.312_10.193,53.312,10.193,5.37,19.9,68.87,12.7,18.43,57.27,4.02
F51.876_10.036,51.876,10.036,5.3,21.33,20.27,23.7,55.97,41.07,2.64
F52.581_10.196,52.581,10.196,5.7,19.4,69.5,14.17,16.37,35.47,2.92
F52.311_10.461,52.311,10.461,6.27,22.73,51.37,19.7,28.93,40.3,3.56
F52.674_9.693,52.674,9.693,6.13,22.13,51.83,19.13,29.03,37.0,3.34
F53.242_11.053,53.242,11.053,5.87,20.8,72.73,11.07,16.2,46.17,3.76
F53.038_9.787,53.038,9.787,5.1,18.63,66.03,13.93,20.03,59.8,3.66
F53.162_9.957,53.162,9.957,5.27,21.07,59.23,14.57,26.23,63.13,3.41
F51.999_10.296,51.999,10.296,5.3,19.53,19.1,31.4,49.5,40.83,3.12
F52.335_10.721,52.335,10.721,5.07,21.37,51.1,19.77,29.1,51.17,3.45
F52.135_9.346,52.135,9.346,5.43,20.47,19.27,25.33,55.47,42.9,3.67
F52.992_11.315,52.992,11.315,5.2,22.7,76.8,8.47,14.7,61.0,4.73
F53.496_10.287,53.496,10.287,5.27,17.07,66.37,11.4,22.2,46.17,3.88
F53.454_9.683,53.454,9.683,5.13,18.73,57.0,10.37,32.53,61.97,4.34
F52.092_11.406,52.092,11.406,7.07,23.87,13.0,25.13,61.87,34.97,4.06
F52.996_10.561,52.996,10.561,5.4,21.17,62.47,10.27,27.3,61.23,3.61
F53.159_9.906,53.159,9.906,5.13,18.6,46.73,16.97,36.27,63.23,3.52
F52.457_9.273,52.457,9.273,5.6,21.37,68.63,12.3,19.07,47.97,3.92
F53.226_10.41,53.226,10.41,5.4,21.77,65.03,11.7,23.27,60.13,4.28
F52.968_10.475,52.968,10.475,5.2,18.3,66.77,9.33,23.87,52.83,3.37
F52.384_9.691,52.384,9.691,5.8,20.97,47.83,21.5,30.63,42.07,3.88
F52.795_9.768,52.795,9.768,5.77,20.9,48.73,16.67,34.63,41.23,3.58
F52.593_10.84,52.593,10.84,4.9,20.03,58.43,12.87,28.63,48.2,2.99
F52.172_10.856,52.172,10.856,5.67,19.87,21.63,26.9,51.5,33.23,3.01
F51.656_10.644,51.656,10.644,4.73,25.83,23.73,26.43,49.87,86.13,4.8
F52.098_10.226,52.098,10.226,6.93,20.27,18.67,30.47,50.9,28.7,2.68
F52.303_10.623,52.303,10.623,5.27,25.17,47.93,17.4,34.7,62.77,4.93
F52.516_9.125,52.516,9.125,5.87,19.2,53.6,15.57,30.87,38.2,3.29
F52.606_10.932,52.606,10.932,4.9,22.53,61.53,13.03,25.43,50.83,4.89
F51.717_11.081,51.717,11.081,5.5,21.47,20.57,27.6,51.83,43.3,3.36
F53.257_10.441,53.257,10.441,5.57,21.4,71.3,10.3,18.43,55.43,3.68
F53.187_9.992,53.187,9.992,5.5,20.17,73.13,8.97,17.93,65.87,4.35
F51.583_11.066,51.583,11.066,5.57,21.67,20.0,28.93,51.07,52.63,4.32
F52.453_10.796,52.453,10.796,5.4,22.33,61.6,14.07,24.37,43.77,3.61
F53.477_10.112,53.477,10.112,5.8,26.57,53.83,17.77,28.4,110.87,4.54
F51.702_10.666,51.702,10.666,4.77,27.4,24.07,29.03,46.9,88.03,5.37
F52.88_10.616,52.88,10.616,5.3,19.9,55.83,12.37,31.8,59.63,3.31
F52.169_9.764,52.169,9.764,5.83,18.97,21.8,25.0,53.23,31.7,2.68
F52.338_11.849,52.338,11.849,6.53,24.9,71.13,12.67,16.17,37.13,3.72
F52.326_10.576,52.326,10.576,5.07,21.7,41.1,22.1,36.8,43.57,3.23
F52.279_10.752,52.279,10.752,6.57,22.9,41.37,22.27,36.33,33.3,3.71
F52.822_9.602,52.822,9.602,4.97,19.77,65.7,10.77,23.53,40.8,3.38
F51.737_9.035,51.737,9.035,4.83,21.07,19.43,23.1,57.47,57.53,3.56
F51.568_10.086,51.568,10.086,5.4,20.13,31.17,21.77,47.1,37.53,3.25
F51.602_10.873,51.602,10.873,5.17,25.93,19.4,29.47,51.13,55.43,4.56
F51.678_9.5,51.678,9.5,5.03,20.63,23.67,25.3,51.1,55.63,3.83
F53.275_10.719,53.275,10.719,5.4,17.87,60.93,16.2,22.83,38.6,2.89
F53.147_9.858,53.147,9.858,5.1,19.07,72.53,8.63,18.83,74.8,3.79
F51.534_9.53,51.534,9.53,5.27,20.1,24.83,27.57,47.57,55.1,3.98
F52.835_9.313,52.835,9.313,5.87,19.2,67.37,10.2,22.4,45.43,2.82
F52.428_9.864,52.428,9.864,5.47,19.67,38.77,32.27,28.93,38.6,3.35
F53.23_10.414,53.23,10.414,5.53,20.93,67.17,11.8,21.03,75.0,5.36
F52.43_9.865,52.43,9.865,5.57,19.43,40.0,30.6,29.37,36.97,3.17
F52.296_10.549,52.296,10.549,5.43,24.17,44.7,21.57,33.73,50.47,4.66
F53.058_11.427,53.058,11.427,5.83,20.87,69.47,9.6,20.9,40.1,3.57
F53.085_10.318,53.085,10.318,5.0,20.33,65.67,10.23,24.1,62.3,3.04
F52.609_10.456,52.609,10.456,5.57,20.1,60.93,14.27,24.8,33.57,3.22
F52.353_9.728,52.353,9.728,5.77,20.4,52.1,23.93,23.97,38.13,3.46
F51.517_9.005,51.517,9.005,4.97,18.83,18.97,25.5,55.53,58.87,3.3
F51.812_10.369,51.812,10.369,4.67,30.07,23.27,26.33,50.47,97.43,5.38
F52.86_11.093,52.86,11.093,5.03,23.83,61.2,12.97,25.87,54.43,4.4
F52.301_10.819,52.301,10.819,6.27,21.6,46.07,21.43,32.5,39.77,4.39
F53.212_10.436,53.212,10.436,5.37,19.17,58.9,13.17,27.93,57.6,3.56
F51.901_10.456,51.901,10.456,5.73,20.7,23.67,33.97,42.33,49.03,3.61
F53.195_11.342,53.195,11.342,5.87,22.33,73.47,10.63,15.9,41.87,5.27
F52.271_10.567,52.271,10.567,6.0,22.43,36.47,24.43,39.1,44.63,3.96
F51.869_11.948,51.869,11.948,5.17,24.13,60.8,16.1,23.07,60.3,4.28
F53.449_10.295,53.449,10.295,5.73,23.3,57.5,13.6,28.9,58.63,5.28
F52.524_9.914,52.524,9.914,5.93,19.8,57.33,22.37,20.27,34.23,3.34
F52.53_10.186,52.53,10.186,6.27,20.57,71.0,13.27,15.7,36.47,3.12
F53.133_10.227,53.133,10.227,6.07,19.9,71.33,7.87,20.77,38.4,3.51
F51.592_10.752,51.592,10.752,5.17,20.3,26.47,35.4,38.13,49.23,3.6
F53.274_10.747,53.274,10.747,5.57,17.63,67.03,14.17,18.77,49.43,3.64
F52.873_9.949,52.873,9.949,5.87,18.97,67.8,13.4,18.77,35.93,3.34
F53.141_10.235,53.141,10.235,5.37,18.33,61.77,10.8,27.43,41.47,2.96
F52.144_10.726,52.144,10.726,6.7,23.57,30.77,31.7,37.5,32.03,4.17
F52.171_10.856,52.171,10.856,5.67,19.87,21.63,26.9,51.5,33.23,3.01
F53.029_9.393,53.029,9.393,5.43,20.2,75.2,7.77,17.1,45.7,3.65
F53.257_10.809,53.257,10.809,5.37,19.13,51.03,17.33,31.57,44.17,3.04
F53.373_11.624,53.373,11.624,5.53,19.37,75.13,7.2,17.7,59.9,4.08
F53.088_11.872,53.088,11.872,5.07,20.07,77.5,8.13,14.37,42.27,4.16
F52.977_9.288,52.977,9.288,5.47,20.8,71.03,11.43,17.53,56.17,3.68
F51.992_10.046,51.992,10.046,5.43,21.03,18.43,32.97,48.63,44.1,3.81
F53.278_10.714,53.278,10.714,5.2,17.93,59.43,17.2,23.37,49.63,2.99
F52.293_10.774,52.293,10.774,5.2,21.47,34.87,22.77,42.4,44.23,3.18
F52.362_9.645,52.362,9.645,5.73,21.97,33.4,25.97,40.63,36.9,2.98
F51.588_11.471,51.588,11.471,6.43,24.23,11.5,28.83,59.67,33.9,4.32
F53.195_10.35,53.195,10.35,5.33,21.07,60.0,13.2,26.77,48.23,3.39
F53.032_9.269,53.032,9.269,5.27,19.47,52.9,14.7,32.4,46.4,3.63
F53.166_9.967,53.166,9.967,5.2,19.67,43.03,17.2,39.73,56.17,3.63
F51.72_9.969,51.72,9.969,6.4,22.3,37.33,25.97,36.73,49.8,3.66
F52.287_10.787,52.287,10.787,5.63,22.87,44.37,21.63,34.07,36.53,4.12
F51.543_9.526,51.543,9.526,5.07,19.37,19.23,23.27,57.5,48.43,3.95
F53.069_9.695,53.069,9.695,5.73,19.17,75.97,7.27,16.73,42.53,3.88
F52.519_10.008,52.519,10.008,5.3,20.07,56.23,18.57,25.17,46.7,3.85
F52.383_10.065,52.383,10.065,5.7,19.7,48.17,20.77,31.03,45.2,2.7
F52.458_11.931,52.458,11.931,5.13,22.0,69.33,13.33,17.37,43.37,4.15
F52.185_9.342,52.185,9.342,5.23,21.17,16.77,25.57,57.63,58.6,4.06
F51.538_9.513,51.538,9.513,5.03,19.6,22.3,29.53,48.13,50.3,3.85
F53.02_10.465,53.02,10.465,5.2,21.8,65.0,12.5,22.57,56.53,3.51
F51.831_10.74,51.831,10.74,5.83,23.13,20.67,31.27,48.07,47.3,3.7
F51.771_10.678,51.771,10.678,4.83,30.8,27.83,20.7,51.47,92.43,5.24
F53.102_9.833,53.102,9.833,5.4,19.83,63.97,11.97,24.1,57.4,3.54
F51.657_11.16,51.657,11.16,5.33,22.53,18.93,27.17,53.9,40.13,4.01
F52.084_9.938,52.084,9.938,5.33,18.27,18.97,35.33,45.67,42.63,3.53
F52.437_10.914,52.437,10.914,5.17,24.57,58.27,16.43,25.3,56.1,5.23
F52.907_11.885,52.907,11.885,6.23,23.33,75.33,10.03,14.6,29.5,3.53
F51.804_10.274,51.804,10.274,4.53,28.93,24.6,25.7,49.73,107.77,5.16
F51.506_10.157,51.506,10.157,5.2,22.47,42.33,18.97,38.63,46.5,3.06
F51.729_10.939,51.729,10.939,5.4,23.17,24.67,26.4,48.97,47.1,3.71
F53.375_10.946,53.375,10.946,5.43,20.77,61.2,13.57,25.23,52.07,3.81
F53.257_10.44,53.257,10.44,5.57,21.4,71.3,10.3,18.43,55.43,3.68
F53.364_9.983,53.364,9.983,5.77,21.2,60.6,10.87,28.47,48.0,3.41
F52.109_11.273,52.109,11.273,6.83,25.8,35.3,22.5,42.17,34.0,4.48
F52.069_10.528,52.069,10.528,5.3,22.77,24.6,31.2,44.23,43.23,3.38
F52.114_10.307,52.114,10.307,5.27,21.1,20.03,34.8,45.17,50.43,3.33
F53.361_10.201,53.361,10.201,6.1,24.47,57.57,13.37,29.07,53.57,3.84
F52.339_11.677,52.339,11.677,4.83,22.53,72.3,10.23,17.5,49.7,3.46
F52.188_9.607,52.188,9.607,5.2,20.67,21.47,26.3,52.23,40.23,2.94
F52.33_10.585,52.33,10.585,5.27,21.63,38.93,21.0,40.03,44.53,3.36
F51.691_10.359,51.691,10.359,6.0,25.43,22.97,25.37,51.63,75.57,4.59
F51.833_10.823,51.833,10.823,5.3,20.87,21.17,31.4,47.43,39.97,3.54
F51.782_9.433,51.782,9.433,5.57,18.3,19.1,29.23,51.67,43.43,2.98
F53.143_9.917,53.143,9.917,5.7,18.87,52.07,11.27,36.63,42.93,3.77
F53.078_9.962,53.078,9.962,5.8,20.23,69.2,9.6,21.23,46.23,3.55
F53.223_10.392,53.223,10.392,5.53,21.4,64.97,13.43,21.67,47.83,3.7
