id,lat,lon,ph,cec,sand,clay,silt,humus,stickstoff
W1442,52.40135,10.88345,5.07,22.4,47.8,17.4,34.8,56.1,3.99
W1443,52.40135,10.91302,6.57,21.83,45.77,20.47,33.77,32.3,3.88
W1444,52.40135,10.94258,6.57,22.13,51.4,17.07,31.53,28.9,4.16
W1445,52.40135,10.97214,6.57,23.53,52.13,18.5,29.33,33.73,4.04
W1446,52.40135,11.00171,6.47,23.0,55.73,18.47,25.83,36.23,3.47
W1447,52.40135,11.03127,6.57,22.87,51.47,19.43,29.1,37.83,3.42
W1448,52.40135,11.06084,6.3,24.37,61.57,15.8,22.63,33.57,3.83
W1449,52.40135,11.0904,6.6,24.77,53.17,20.1,26.7,33.0,3.49
W1450,52.40135,11.11997,6.27,23.47,52.13,20.5,27.4,36.87,3.92
W1451,52.40135,11.14953,6.23,23.57,50.93,20.53,28.53,36.0,3.63
W1452,52.41937,10.14435,6.27,19.83,52.2,21.17,26.63,34.47,3.43
W1453,52.41937,10.29217,5.23,21.1,48.1,17.13,34.73,43.5,3.22
W1454,52.41937,10.38086,5.7,22.33,62.37,13.47,24.17,43.03,4.93
W1455,52.41937,10.55825,5.0,20.97,60.67,13.27,26.1,45.07,3.72
W1456,52.41937,10.58781,5.93,21.43,58.63,16.73,24.63,38.03,3.41
W1457,52.41937,10.61737,6.3,21.33,56.0,19.13,24.93,31.73,3.68
W1458,52.41937,10.64694,6.5,21.93,56.67,16.33,27.0,34.53,3.58
W1459,52.41937,10.6765,6.4,21.6,57.63,14.8,27.57,27.93,3.44
W1461,52.41937,10.82432,6.27,22.03,53.67,15.43,30.9,42.9,3.91
W1462,52.41937,10.97214,6.4,22.87,54.0,17.57,28.43,36.33,3.44
W1463,52.41937,11.00171,6.37,24.57,56.9,17.1,26.03,49.47,4.97
W1464,52.41937,11.06084,6.03,22.43,64.07,14.47,21.43,41.8,3.98
W1465,52.41937,11.0904,6.2,24.5,62.07,17.03,20.9,42.13,4.23
W1466,52.41937,11.11997,6.37,24.17,54.07,18.37,27.53,47.77,4.61
W1467,52.41937,11.14953,6.1,22.63,53.13,19.83,27.03,33.6,3.75
W1468,52.43739,10.38086,5.9,21.7,61.3,14.0,24.67,41.63,3.85
W1469,52.43739,10.41042,6.2,20.6,62.83,12.8,24.37,29.03,2.95
W1470,52.43739,10.58781,5.8,20.6,59.03,14.23,26.7,42.93,3.93
W1471,52.43739,10.6765,5.2,22.53,58.1,16.47,25.43,50.37,4.59
W1472,52.43739,10.70607,6.33,22.37,60.83,14.3,24.83,36.77,4.17
W1475,52.43739,10.82432,5.83,24.8,60.97,15.13,23.9,41.43,4.29
W1476,52.43739,10.97214,6.4,22.73,54.3,18.63,27.07,48.63,3.7
W1477,52.43739,11.06084,6.13,24.1,57.5,16.83,25.7,37.57,4.37
W1478,52.43739,11.0904,5.57,24.77,51.93,20.13,27.9,54.3,5.23
W1479,52.43739,11.14953,6.1,24.47,52.2,15.1,32.67,51.6,4.38
W1480,52.45541,10.70607,5.73,23.33,59.9,12.87,27.23,43.1,4.27
W1481,52.45541,10.73563,5.6,20.4,62.33,15.2,22.5,38.0,4.44
W1482,52.45541,10.97214,6.13,23.0,56.47,18.77,24.73,39.8,3.69
W1483,52.45541,11.06084,5.8,23.93,60.77,13.13,26.13,52.53,5.7
W1484,52.45541,11.14953,6.13,23.33,66.07,11.27,22.63,42.87,5.18
W1485,52.47342,10.20347,6.37,18.63,60.63,17.7,21.67,35.97,3.06
W1486,52.47342,10.32173,6.27,19.63,66.9,14.93,18.13,36.8,3.22
W1488,52.47342,10.52868,5.2,21.3,62.87,13.5,23.63,39.23,2.96
W1489,52.47342,10.73563,6.1,21.1,59.5,15.87,24.63,38.2,3.57
W1491,52.47342,10.85389,6.07,22.23,60.8,15.97,23.2,44.23,4.48
W1492,52.47342,10.88345,5.67,22.83,61.57,15.67,22.8,58.53,5.53
W1493,52.47342,10.91302,6.23,23.77,60.77,13.53,25.73,63.73,6.29
W1494,52.47342,11.06084,5.9,24.2,59.27,15.8,24.93,56.67,6.29
W1495,52.47342,11.0904,5.87,24.33,63.5,14.07,22.43,51.77,5.74
W1496,52.47342,11.11997,5.2,22.33,64.67,11.23,24.1,48.9,4.72
W1497,52.47342,11.14953,5.23,22.07,64.57,11.93,23.53,49.8,4.58
W1498,52.49144,10.11478,6.1,19.6,58.0,17.57,24.4,37.83,3.35
W1499,52.49144,10.14435,6.4,19.33,60.3,16.5,23.2,35.33,3.22
W1500,52.49144,10.17391,6.03,18.4,61.7,17.23,21.07,34.63,3.01
W1501,52.49144,10.20347,6.3,19.3,69.93,12.83,17.27,35.63,3.06
W1502,52.49144,10.23304,6.23,19.07,65.73,14.7,19.53,36.83,3.05
W1503,52.49144,10.2626,5.63,19.3,61.33,15.13,23.57,41.17,3.25
W1504,52.49144,10.29217,6.3,18.2,65.43,15.0,19.57,36.97,3.03
W1505,52.49144,10.32173,5.8,19.17,62.07,16.63,21.3,34.8,2.93
W1506,52.49144,10.3513,6.37,20.9,63.97,15.23,20.83,37.97,3.06
W1507,52.49144,10.38086,5.27,19.93,56.57,18.23,25.3,42.43,3.39
W1508,52.49144,10.41042,5.93,19.63,70.57,11.27,18.2,37.07,3.39
W1509,52.49144,10.43999,5.13,20.63,60.73,13.97,25.27,38.47,3.04
W1510,52.49144,10.46955,5.9,20.27,67.67,12.63,19.73,46.2,3.66
W1511,52.49144,10.49912,5.27,20.8,59.2,13.77,27.1,40.83,2.88
W1512,52.49144,10.52868,6.0,20.27,59.87,14.6,25.53,40.6,3.13
W1513,52.49144,10.55825,5.23,19.67,66.23,13.93,19.87,43.87,3.19
W1514,52.49144,10.58781,5.37,19.63,62.73,13.3,23.97,46.0,3.45
W1516,52.49144,10.64694,5.23,20.1,61.43,12.7,25.9,38.77,3.27
W1517,52.49144,10.6765,5.5,21.0,61.77,10.87,27.33,38.0,3.81
W1518,52.49144,10.70607,5.47,21.67,62.7,11.6,25.7,35.77,3.6
W1519,52.49144,10.73563,5.1,21.67,60.3,12.63,27.07,41.37,3.68
W1520,52.49144,10.76519,6.0,21.87,54.97,16.77,28.27,38.27,4.3
W1521,52.49144,10.79476,4.97,21.43,57.37,17.1,25.57,41.5,4.12
W1522,52.49144,10.82432,5.1,23.27,63.87,11.57,24.6,46.9,3.81
W1523,52.49144,10.85389,6.07,22.03,62.17,11.6,26.23,34.67,3.64
W1524,52.49144,10.88345,6.33,21.27,59.63,11.4,28.97,33.07,3.48
W1525,52.49144,10.91302,5.37,21.1,61.1,13.33,25.6,54.07,5.06
W1526,52.49144,10.94258,5.03,21.13,59.87,12.9,27.23,58.67,6.15
W1527,52.49144,10.97214,5.03,21.53,61.23,12.6,26.17,55.5,4.65
W1528,52.49144,11.00171,5.8,23.4,63.2,13.03,23.77,52.87,5.71
W1529,52.49144,11.03127,6.23,23.9,61.5,13.87,24.63,36.77,3.64
W1530,52.49144,11.06084,6.03,24.37,67.3,12.33,20.37,57.33,5.59
W1531,52.49144,11.0904,6.13,21.83,66.73,13.0,20.27,33.57,3.98
W1532,52.49144,11.11997,6.0,23.97,63.43,13.0,23.57,46.7,4.81
W1533,52.49144,11.14953,6.07,23.2,63.63,12.1,24.23,44.07,4.37
W1534,52.50946,10.20347,6.27,19.27,72.27,9.63,18.1,38.47,3.12
W1535,52.50946,10.32173,5.6,20.53,62.5,13.67,23.87,41.0,3.19
W1536,52.50946,10.3513,6.23,19.0,70.23,12.43,17.33,38.33,3.17
W1537,52.50946,10.61737,6.0,20.23,63.47,15.3,21.27,34.9,3.58
W1538,52.50946,10.76519,5.07,21.2,63.67,11.27,25.1,44.0,4.1
W1539,52.50946,11.00171,5.03,22.4,64.63,12.63,22.77,57.07,4.09
W1540,52.50946,11.03127,6.17,24.1,64.73,13.37,21.93,56.13,5.1
W1541,52.50946,11.06084,5.33,24.17,66.8,12.53,20.67,64.2,6.01
W1542,52.50946,11.11997,6.0,22.93,60.67,15.2,24.1,47.6,4.64
W1543,52.50946,11.14953,6.3,22.53,63.57,10.93,25.53,34.0,4.09
W1544,52.52748,10.17391,6.3,20.53,63.27,16.23,20.5,35.87,2.93
W1545,52.52748,10.20347,6.23,18.9,73.33,10.77,15.9,37.73,2.91
W1547,52.52748,10.3513,5.83,20.3,61.37,16.5,22.13,42.6,3.52
W1548,52.52748,10.46955,5.27,19.57,62.8,16.57,20.63,43.43,2.87
W1549,52.52748,10.79476,5.87,21.73,61.3,13.43,25.3,40.3,3.89
W1550,52.52748,11.03127,6.2,24.2,63.87,13.07,23.07,57.17,4.89
W1551,52.52748,11.06084,6.17,24.13,61.77,13.13,25.07,52.0,5.11
W1552,52.52748,11.0904,6.2,23.2,65.57,12.27,22.2,33.23,4.28
W1553,52.52748,11.11997,6.03,22.67,65.8,11.17,23.07,34.47,3.97
W1554,52.52748,11.14953,6.07,22.07,65.7,10.23,24.1,31.77,3.6
W1555,52.5455,10.14435,6.3,21.2,70.0,13.1,16.87,39.2,2.98
W1556,52.5455,10.17391,6.23,21.13,64.3,17.17,18.53,42.63,2.92
W1557,52.5455,10.3513,6.2,20.9,71.67,10.5,17.8,39.03,3.82
W1558,52.5455,10.97214,6.2,21.77,61.4,14.13,24.47,32.53,3.67
W1559,52.5455,11.00171,5.83,21.53,65.93,10.37,23.7,44.43,4.25
W1560,52.5455,11.03127,6.2,23.57,61.4,12.8,25.8,62.37,5.76
W1561,52.5455,11.14953,6.0,21.63,65.33,12.17,22.53,35.83,3.38
W1562,52.56351,10.11478,6.17,18.63,71.7,12.93,15.37,36.87,3.12
W1563,52.56351,10.23304,5.5,18.17,69.5,12.97,17.53,40.67,3.09
W1564,52.56351,10.94258,6.37,23.23,63.57,10.6,25.8,43.9,4.68
W1565,52.56351,10.97214,6.13,22.43,62.87,9.7,27.47,40.17,3.83
W1566,52.56351,11.00171,6.33,22.5,62.67,14.33,23.03,35.0,4.1
W1567,52.56351,11.03127,6.2,23.77,60.57,14.77,24.67,44.87,4.2
W1568,52.56351,11.0904,6.27,23.43,64.33,11.6,24.1,35.5,3.05
W1569,52.56351,11.14953,6.2,24.17,60.93,11.17,27.9,31.27,3.66
W1570,52.58153,10.11478,5.53,18.57,67.97,15.43,16.57,38.8,2.94
W1571,52.58153,10.3513,5.5,21.37,67.37,11.63,21.0,54.13,4.19
W1572,52.58153,10.38086,5.53,21.17,69.53,11.13,19.37,41.17,3.17
W1573,52.58153,10.41042,5.6,20.23,66.1,13.77,20.1,52.87,4.62
W1574,52.58153,10.58781,5.07,20.9,65.47,13.1,21.43,40.33,3.46
W1575,52.58153,10.88345,6.2,21.33,59.07,14.0,26.93,45.07,4.04
W1576,52.58153,10.91302,6.47,21.87,55.17,14.53,30.3,47.97,4.22
W1577,52.58153,10.97214,6.27,22.57,61.93,11.17,26.9,35.2,3.94
W1578,52.58153,11.06084,6.3,23.7,61.67,14.2,24.13,29.47,3.59
W1579,52.58153,11.0904,6.17,24.4,65.23,11.4,23.33,43.3,4.58
W1580,52.58153,11.14953,4.83,22.5,56.97,14.07,29.0,51.73,3.95
W1582,52.59955,10.14435,5.87,17.67,70.17,12.67,17.13,36.53,2.74
W1583,52.59955,10.17391,5.47,19.2,73.27,11.83,14.9,46.2,3.33
W1584,52.59955,10.20347,5.17,18.7,66.2,11.97,21.83,52.57,2.85
W1585,52.59955,10.23304,5.1,18.63,69.17,10.8,20.03,46.97,2.8
W1586,52.59955,10.2626,5.5,19.7,69.23,11.6,19.23,51.63,3.21
W1587,52.59955,10.29217,5.63,19.73,64.17,12.77,23.07,45.73,3.57
W1588,52.59955,10.32173,5.6,19.6,66.4,10.57,23.03,41.3,3.0
W1589,52.59955,10.3513,5.5,19.47,64.93,10.77,24.3,40.3,2.82
W1590,52.59955,10.38086,5.67,20.27,69.83,10.3,19.87,38.63,3.1
W1591,52.59955,10.41042,5.5,20.97,68.03,10.27,21.67,50.0,3.71
W1592,52.59955,10.43999,6.07,20.9,63.03,14.13,22.83,39.13,3.45
W1593,52.59955,10.46955,6.07,20.83,61.7,12.5,25.8,38.73,3.91
W1594,52.59955,10.49912,5.43,21.03,55.0,14.87,30.13,40.9,3.19
W1595,52.59955,10.52868,5.63,20.73,60.63,15.87,23.47,38.23,3.76
W1596,52.59955,10.55825,6.0,21.73,58.93,15.4,25.67,36.1,4.0
W1597,52.59955,10.58781,5.13,20.9,64.3,12.67,23.03,46.77,3.61
W1598,52.59955,10.61737,5.33,21.37,65.37,12.17,22.5,41.9,3.88
W1599,52.59955,10.64694,5.03,20.33,61.23,12.3,26.43,42.37,3.55
W1600,52.59955,10.6765,5.97,20.9,64.47,11.57,24.0,38.3,3.51
W1601,52.59955,10.70607,4.8,20.9,58.67,11.0,30.3,40.17,3.51
W1602,52.59955,10.76519,4.93,20.63,59.6,15.97,24.4,41.3,2.92
W1603,52.59955,10.79476,4.8,20.73,61.43,12.6,25.97,47.57,3.41
W1604,52.59955,10.85389,4.87,21.27,55.87,15.0,29.13,45.53,3.36
W1605,52.59955,10.88345,6.03,21.8,61.8,11.83,26.33,43.87,4.7
W1606,52.59955,10.91302,6.53,21.97,58.07,14.7,27.23,46.1,4.09
W1608,52.59955,10.97214,6.17,24.23,66.0,11.9,22.13,38.6,4.41
W1609,52.59955,11.00171,5.7,24.33,63.57,10.27,26.17,42.57,4.66
W1610,52.59955,11.03127,6.0,22.8,62.5,10.1,27.4,46.6,4.42
W1611,52.59955,11.06084,4.9,21.57,62.5,11.73,25.73,46.67,3.99
W1612,52.59955,11.0904,5.07,21.07,56.07,12.03,31.93,47.0,4.19
W1613,52.59955,11.11997,4.83,22.33,58.4,12.0,29.63,44.07,4.06
W1614,52.59955,11.14953,5.63,20.93,61.83,10.7,27.47,37.6,3.83
W1615,52.61757,10.32173,5.93,19.2,66.17,9.97,23.83,43.57,3.34
W1616,52.61757,10.43999,5.13,19.5,63.23,13.17,23.57,41.37,2.69
W1617,52.61757,10.55825,5.63,20.9,59.7,16.2,24.1,38.5,3.48
W1618,52.61757,10.88345,6.0,20.53,58.03,13.23,28.77,39.3,4.06
W1619,52.61757,10.91302,5.83,21.93,62.0,12.6,25.4,51.43,5.21
W1620,52.61757,11.14953,5.87,21.27,61.07,10.47,28.47,37.63,4.51
W1621,52.63559,10.29217,5.27,20.23,63.07,11.63,25.27,39.73,3.25
W1622,52.63559,10.32173,6.07,19.17,66.67,11.67,21.67,47.9,3.58
W1623,52.63559,10.52868,5.83,20.43,60.0,15.33,24.63,41.6,4.49
W1624,52.63559,10.88345,6.1,20.8,59.6,13.0,27.4,47.93,4.64
W1625,52.63559,10.91302,6.6,19.97,60.27,12.4,27.27,26.93,3.67
W1626,52.63559,11.06084,6.13,23.13,58.6,10.2,31.2,28.07,3.66
W1627,52.63559,11.14953,6.2,22.3,55.8,14.03,30.2,27.83,3.5
W1628,52.6536,10.23304,5.43,19.1,62.77,16.53,20.7,40.07,3.01
W1629,52.6536,10.46955,6.1,19.73,61.83,10.33,27.83,33.13,3.21
W1630,52.6536,11.14953,6.27,22.0,58.9,12.37,28.73,35.13,3.53
W1631,52.67162,10.32173,5.9,17.6,59.27,10.0,30.8,34.23,2.91
W1632,52.67162,10.52868,5.83,24.8,62.87,9.87,27.27,42.77,4.52
W1633,52.67162,10.82432,5.7,20.83,62.63,13.6,23.77,40.77,3.34
W1635,52.67162,11.00171,5.77,22.33,62.17,9.4,28.43,37.8,4.24
W1636,52.67162,11.06084,6.07,21.53,58.0,11.63,30.4,39.37,3.75
W1637,52.67162,11.0904,6.17,23.37,54.37,11.67,33.97,47.0,4.06
W1638,52.67162,11.11997,6.37,22.47,52.9,12.77,34.37,33.87,3.27
W1639,52.67162,11.14953,4.9,22.9,55.53,13.23,31.2,55.33,4.15
W1640,52.68964,10.32173,6.03,18.77,58.37,13.17,28.43,37.8,3.28
W1641,52.68964,10.6765,5.5,20.57,62.73,13.07,24.2,43.5,3.53
W1642,52.68964,10.73563,4.9,21.03,63.9,11.53,24.57,44.67,4.04
W1643,52.68964,10.76519,6.1,22.03,62.23,13.83,23.9,32.9,3.2
W1644,52.68964,10.79476,6.5,19.83,59.43,12.73,27.87,40.13,3.19
W1645,52.68964,11.00171,5.8,22.5,63.3,11.87,24.83,42.87,4.38
W1646,52.68964,11.14953,4.83,23.4,58.2,11.47,30.37,51.1,3.87
W1647,52.70766,10.11478,5.13,18.2,62.43,11.83,25.73,59.9,2.99
W1648,52.70766,10.14435,5.0,19.4,59.47,14.63,25.93,60.9,3.05
W1649,52.70766,10.17391,5.57,19.93,59.0,12.2,28.77,48.5,3.18
W1650,52.70766,10.20347,5.1,17.43,45.97,17.5,36.53,44.23,2.87
W1651,52.70766,10.23304,6.17,20.3,47.0,16.4,36.53,41.93,2.81
W1652,52.70766,10.2626,5.17,19.33,49.63,18.4,31.97,52.07,3.74
W1653,52.70766,10.29217,6.2,19.27,52.2,16.5,31.27,43.17,3.15
W1654,52.70766,10.32173,5.6,18.07,59.73,10.17,30.1,51.9,2.62
W1655,52.70766,10.3513,5.87,19.1,56.67,11.7,31.63,43.33,3.24
W1656,52.70766,10.38086,5.27,19.57,60.7,11.17,28.2,47.6,3.08
W1657,52.70766,10.41042,6.4,20.6,64.2,8.9,26.87,34.17,2.89
W1658,52.70766,10.43999,5.07,20.97,63.0,10.4,26.57,60.77,2.86
W1659,52.70766,10.46955,5.1,20.17,60.3,12.5,27.2,52.4,3.69
W1660,52.70766,10.49912,5.23,19.3,63.1,12.53,24.37,38.37,2.76
W1661,52.70766,10.52868,5.83,21.0,62.0,11.5,26.43,39.47,3.01
W1662,52.70766,10.55825,5.13,20.77,51.57,17.3,31.13,41.77,3.13
W1663,52.70766,10.58781,5.8,19.47,57.93,14.8,27.23,35.1,2.78
W1664,52.70766,10.61737,5.5,20.0,63.3,9.47,27.2,43.2,3.63
W1665,52.70766,10.64694,5.3,19.23,69.0,9.93,21.07,39.87,3.22
W1666,52.70766,10.6765,5.43,21.13,61.17,11.1,27.73,41.13,3.68
W1667,52.70766,10.70607,6.13,21.77,65.4,13.3,21.27,35.63,3.03
W1668,52.70766,10.73563,6.3,19.8,62.57,12.13,25.33,35.07,3.13
W1669,52.70766,10.76519,6.3,21.13,61.67,14.83,23.53,33.83,3.16
W1670,52.70766,10.79476,6.43,21.5,58.07,13.57,28.4,36.13,3.5
W1671,52.70766,10.82432,6.27,21.37,55.87,14.37,29.77,38.2,3.62
W1672,52.70766,10.85389,4.97,20.83,57.17,15.53,27.3,45.17,3.78
W1673,52.70766,10.88345,5.0,20.07,51.13,12.33,36.53,40.13,3.4
W1674,52.70766,10.91302,6.37,20.93,56.57,12.73,30.7,34.0,3.54
W1675,52.70766,10.94258,4.93,21.07,55.7,11.53,32.77,44.0,4.35
W1676,52.70766,10.97214,6.33,21.1,62.43,11.0,26.53,28.03,3.93
W1677,52.70766,11.00171,6.4,21.9,59.73,12.87,27.43,33.93,3.88
W1678,52.70766,11.03127,5.67,22.03,59.37,13.0,27.6,47.23,4.08
W1679,52.70766,11.06084,5.67,23.0,54.87,13.23,31.97,53.03,4.98
W1682,52.70766,11.14953,6.13,21.47,51.83,12.43,35.73,35.37,3.48
W1683,52.72568,10.61737,5.37,18.6,60.4,14.53,25.07,39.4,3.59
W1684,52.72568,10.70607,5.83,20.03,63.63,12.27,24.1,34.47,2.91
W1686,52.72568,10.76519,5.97,19.97,53.87,14.33,31.77,41.1,3.4
W1687,52.72568,10.94258,6.0,21.63,61.1,10.27,28.57,35.73,3.75
W1688,52.72568,10.97214,6.13,22.73,64.27,11.8,23.87,44.53,4.25
W1689,52.72568,11.00171,6.27,21.9,63.27,12.93,23.8,33.37,3.77
W1690,52.72568,11.03127,6.17,21.93,60.0,13.03,26.97,42.17,3.98
W1691,52.72568,11.0904,6.3,23.83,57.9,10.8,31.27,52.87,4.93
W1692,52.72568,11.14953,6.2,23.53,55.9,9.97,34.13,32.8,3.91
W1693,52.74369,10.2626,5.03,20.17,52.77,12.13,35.13,60.0,3.4
W1694,52.74369,10.61737,6.07,21.27,62.0,12.67,25.3,56.87,3.76
W1695,52.74369,10.6765,6.3,20.87,67.2,11.1,21.67,33.8,3.07
W1696,52.74369,10.70607,5.8,20.6,63.63,10.0,26.33,38.27,3.11
W1697,52.74369,10.73563,5.83,20.6,63.3,12.37,24.37,34.13,3.21
W1698,52.74369,10.76519,5.67,22.23,63.4,12.1,24.5,41.07,3.64
W1699,52.74369,11.14953,6.1,24.27,61.97,11.9,26.13,50.93,4.83
W1700,52.76171,11.06084,6.17,22.17,63.67,12.73,23.57,28.4,3.49
W1701,52.76171,11.0904,6.17,23.6,57.63,13.4,28.97,30.8,3.46
W1702,52.76171,11.11997,6.2,22.93,59.67,11.6,28.77,36.47,4.19
W1703,52.76171,11.14953,6.27,21.33,64.57,13.3,22.17,36.13,4.12
W1704,52.77973,10.61737,5.6,20.03,63.87,11.23,24.93,42.9,3.49
W1705,52.77973,10.97214,6.13,22.3,59.13,12.9,28.0,44.93,4.73
W1706,52.77973,11.14953,6.1,22.83,57.6,14.03,28.4,42.03,4.47
W1708,52.79775,10.49912,4.9,18.53,50.8,17.83,31.37,49.33,2.92
W1709,52.79775,10.52868,6.4,20.27,51.83,15.7,32.43,40.83,3.04
W1710,52.79775,10.55825,5.57,19.0,54.93,13.87,31.17,51.3,3.22
W1711,52.79775,10.58781,5.57,20.7,62.9,10.7,26.4,44.27,3.68
W1712,52.79775,10.61737,5.57,19.0,62.13,13.63,24.23,41.2,3.5
W1713,52.79775,10.64694,5.53,19.77,69.73,8.93,21.3,45.37,3.26
W1714,52.79775,10.6765,5.9,23.2,67.03,10.4,22.57,43.57,3.44
W1715,52.79775,10.70607,5.53,22.63,68.73,9.8,21.4,42.77,4.32
W1716,52.79775,10.73563,5.1,21.1,63.27,10.87,25.87,42.6,3.09
W1717,52.79775,10.76519,5.1,20.23,52.83,14.47,32.73,47.97,3.55
W1718,52.79775,10.82432,5.1,20.67,56.1,13.17,30.77,37.33,3.06
W1719,52.79775,10.85389,5.6,22.07,58.03,15.2,26.77,42.2,3.82
W1720,52.79775,10.88345,4.93,21.13,61.83,13.6,24.57,51.9,3.88
W1721,52.79775,10.91302,6.17,19.93,62.37,13.93,23.73,46.37,3.58
W1722,52.79775,10.94258,6.2,20.9,59.57,12.97,27.47,33.7,3.8
W1724,52.79775,11.00171,5.17,22.83,66.67,11.23,22.03,64.73,5.05
W1725,52.79775,11.03127,6.17,23.37,72.77,10.43,16.8,53.97,4.56
W1726,52.79775,11.06084,5.0,22.17,65.97,11.53,22.53,63.77,5.11
W1727,52.79775,11.0904,4.97,22.27,63.67,10.9,25.43,58.5,4.72
W1728,52.79775,11.11997,6.07,21.33,61.33,11.53,27.17,36.83,4.39
W1729,52.79775,11.14953,6.3,22.6,66.0,13.5,20.5,32.43,4.36
W1730,52.81577,10.82432,5.77,20.83,52.67,12.57,34.77,40.37,3.85
W1731,52.81577,10.91302,6.0,22.33,62.93,11.87,25.23,43.73,4.56
W1732,52.81577,10.97214,6.33,22.17,59.7,14.6,25.73,43.87,3.72
W1734,52.81577,11.14953,5.17,23.5,59.57,12.07,28.33,54.3,4.38
W1735,52.83378,10.64694,6.2,19.83,61.87,10.9,27.2,41.17,3.79
W1737,52.83378,10.82432,6.1,20.17,57.33,13.87,28.8,38.67,3.6
W1738,52.83378,11.00171,6.27,22.73,67.27,10.83,21.9,39.03,4.52
W1739,52.83378,11.06084,6.17,22.1,73.27,10.73,16.03,43.5,3.69
W1740,52.83378,11.14953,6.33,23.3,70.57,10.77,18.7,39.97,3.43
W1733,52.81577,11.00171,6.33,22.93,65.7,11.3,22.97,47.97,4.86
